00:09:27.7021129,Neutral\Konacnih 5\4 - 722.wav,StimuliStart,Sound,Start AUD 13
00:09:30.6893788,Neutral\Konacnih 5\4 - 722.wav,StimuliEnd,Sound,End AUD 13
00:09:30.6899932,Neutral\Konacnih 5\4 - 7031.jpg,StimuliEnd,Image,End IMG 26
00:09:30.6900380,Plus.jpg,StimuliStart,Image,Start IMG 27
00:09:55.6877999,Plus.jpg,StimuliEnd,Image,End IMG 27
00:09:55.6878652,Cyan.jpg,StimuliStart,Image,Start IMG 28
00:09:58.6877214,Cyan.jpg,StimuliEnd,Image,End IMG 28
00:09:58.6877921,Plus.jpg,StimuliStart,Image,Start IMG 29
00:10:58.7318514,Plus.jpg,StimuliEnd,Image,End IMG 29
00:10:58.7336073,,StimPlayerStop,,STOP
