00:01:28.3931143,Plus.jpg,StimuliStart,Image,Start IMG 1
00:02:28.4491933,Neutral\Konacnih 5\1 - 708.wav,StimuliStart,Sound,Start AUD 1
00:02:28.4495722,Plus.jpg,StimuliEnd,Image,End IMG 1
00:02:28.4496044,Neutral\Konacnih 5\1 - 7211.jpg,StimuliStart,Image,Start IMG 2
00:02:31.4022913,Neutral\Konacnih 5\1 - 708.wav,StimuliEnd,Sound,End AUD 1
00:02:31.4025994,Neutral\Konacnih 5\1 - 7211.jpg,StimuliEnd,Image,End IMG 2
00:02:31.4026428,Plus.jpg,StimuliStart,Image,Start IMG 3
00:02:56.3921152,Plus.jpg,StimuliEnd,Image,End IMG 3
00:02:56.3921698,Neutral\Konacnih 5\4 - 7031.jpg,StimuliStart,Image,Start IMG 4
00:02:56.4671411,Neutral\Konacnih 5\4 - 722.wav,StimuliStart,Sound,Start AUD 2
00:02:59.3942348,Neutral\Konacnih 5\4 - 722.wav,StimuliEnd,Sound,End AUD 2
00:02:59.3945601,Neutral\Konacnih 5\4 - 7031.jpg,StimuliEnd,Image,End IMG 4
00:02:59.3946010,Plus.jpg,StimuliStart,Image,Start IMG 5
00:03:39.3913155,Plus.jpg,StimuliEnd,Image,End IMG 5
00:03:39.3913696,Neutral\Konacnih 5\10 - 5820.jpg,StimuliStart,Image,Start IMG 6
00:03:39.4222841,Neutral\Konacnih 5\10 - 172.wav,StimuliStart,Sound,Start AUD 3
00:03:42.4014023,Neutral\Konacnih 5\10 - 172.wav,StimuliEnd,Sound,End AUD 3
00:03:42.4016515,Neutral\Konacnih 5\10 - 5820.jpg,StimuliEnd,Image,End IMG 6
00:03:42.4016915,Plus.jpg,StimuliStart,Image,Start IMG 7
00:04:27.4002608,Plus.jpg,StimuliEnd,Image,End IMG 7
00:04:27.4003203,Neutral\Konacnih 5\13 - 5831.jpg,StimuliStart,Image,Start IMG 8
00:04:27.4963270,Neutral\Konacnih 5\13 - 150.wav,StimuliStart,Sound,Start AUD 4
00:04:30.3936058,Neutral\Konacnih 5\13 - 150.wav,StimuliEnd,Sound,End AUD 4
00:04:30.3940983,Neutral\Konacnih 5\13 - 5831.jpg,StimuliEnd,Image,End IMG 8
00:04:30.3941393,Plus.jpg,StimuliStart,Image,Start IMG 9
00:05:10.3937750,Plus.jpg,StimuliEnd,Image,End IMG 9
00:05:10.3938521,Neutral\Konacnih 5\14 - 5201.jpg,StimuliStart,Image,Start IMG 10
00:05:10.4572219,Neutral\Konacnih 5\14 - 151.wav,StimuliStart,Sound,Start AUD 5
00:05:13.3946693,Neutral\Konacnih 5\14 - 151.wav,StimuliEnd,Sound,End AUD 5
00:05:13.3951428,Neutral\Konacnih 5\14 - 5201.jpg,StimuliEnd,Image,End IMG 10
00:05:13.3951842,Plus.jpg,StimuliStart,Image,Start IMG 11
00:05:38.3934581,Plus.jpg,StimuliEnd,Image,End IMG 11
00:05:38.3935483,Affective\Prijedlog najjaci\1 8 - a0.jpg,StimuliStart,Image,Start IMG 12
00:05:38.4371165,Affective\Prijedlog najjaci\1 8 - i2.wav,StimuliStart,Sound,Start AUD 6
00:05:41.3956182,Affective\Prijedlog najjaci\1 8 - i2.wav,StimuliEnd,Sound,End AUD 6
00:05:41.3962419,Affective\Prijedlog najjaci\1 8 - a0.jpg,StimuliEnd,Image,End IMG 12
00:05:41.3962843,Plus.jpg,StimuliStart,Image,Start IMG 13
00:06:11.3952223,Plus.jpg,StimuliEnd,Image,End IMG 13
00:06:11.3953130,Affective\Prijedlog najjaci\2 9 - 6260.jpg,StimuliStart,Image,Start IMG 14
00:06:11.4709123,Affective\Prijedlog najjaci\2 9 - b4.wav,StimuliStart,Sound,Start AUD 7
00:06:14.3978300,Affective\Prijedlog najjaci\2 9 - b4.wav,StimuliEnd,Sound,End AUD 7
00:06:14.3980002,Affective\Prijedlog najjaci\2 9 - 6260.jpg,StimuliEnd,Image,End IMG 14
00:06:14.3980344,Plus.jpg,StimuliStart,Image,Start IMG 15
00:06:59.3918445,Plus.jpg,StimuliEnd,Image,End IMG 15
00:06:59.3919523,Affective\Prijedlog najjaci\3 6 - 3168.jpg,StimuliStart,Image,Start IMG 16
00:06:59.4169110,Affective\Prijedlog najjaci\3 6 - g2.wav,StimuliStart,Sound,Start AUD 8
00:07:02.3943655,Affective\Prijedlog najjaci\3 6 - g2.wav,StimuliEnd,Sound,End AUD 8
00:07:02.3949292,Affective\Prijedlog najjaci\3 6 - 3168.jpg,StimuliEnd,Image,End IMG 16
00:07:02.3949682,Plus.jpg,StimuliStart,Image,Start IMG 17
00:07:27.3917041,Plus.jpg,StimuliEnd,Image,End IMG 17
00:07:27.3918002,Neutral\Konacnih 5\13 - 5831.jpg,StimuliStart,Image,Start IMG 18
00:07:27.4167326,Neutral\Konacnih 5\13 - 150.wav,StimuliStart,Sound,Start AUD 9
00:07:30.3944377,Neutral\Konacnih 5\13 - 150.wav,StimuliEnd,Sound,End AUD 9
00:07:30.3946152,Neutral\Konacnih 5\13 - 5831.jpg,StimuliEnd,Image,End IMG 18
00:07:30.3946493,Plus.jpg,StimuliStart,Image,Start IMG 19
00:08:05.4233744,Neutral\Konacnih 5\14 - 151.wav,StimuliStart,Sound,Start AUD 10
00:08:05.4236426,Plus.jpg,StimuliEnd,Image,End IMG 19
00:08:05.4236850,Neutral\Konacnih 5\14 - 5201.jpg,StimuliStart,Image,Start IMG 20
00:08:08.4009996,Neutral\Konacnih 5\14 - 151.wav,StimuliEnd,Sound,End AUD 10
00:08:08.4017412,Neutral\Konacnih 5\14 - 5201.jpg,StimuliEnd,Image,End IMG 20
