00:01:37.4723539,Plus.jpg,StimuliStart,Image,Start IMG 1
00:02:37.4674621,Plus.jpg,StimuliEnd,Image,End IMG 1
00:02:37.4675284,Neutral\Konacnih 5\1 - 7211.jpg,StimuliStart,Image,Start IMG 2
00:02:37.5301758,Neutral\Konacnih 5\1 - 708.wav,StimuliStart,Sound,Start AUD 1
00:02:40.4728020,Neutral\Konacnih 5\1 - 708.wav,StimuliEnd,Sound,End AUD 1
00:02:40.4729654,Neutral\Konacnih 5\1 - 7211.jpg,StimuliEnd,Image,End IMG 2
00:02:40.4729883,Plus.jpg,StimuliStart,Image,Start IMG 3
00:03:05.4636982,Plus.jpg,StimuliEnd,Image,End IMG 3
00:03:05.4637503,Neutral\Konacnih 5\4 - 7031.jpg,StimuliStart,Image,Start IMG 4
00:03:05.4984513,Neutral\Konacnih 5\4 - 722.wav,StimuliStart,Sound,Start AUD 2
00:03:08.4653483,Neutral\Konacnih 5\4 - 722.wav,StimuliEnd,Sound,End AUD 2
00:03:08.4773471,Neutral\Konacnih 5\4 - 7031.jpg,StimuliEnd,Image,End IMG 4
00:03:08.4773895,Plus.jpg,StimuliStart,Image,Start IMG 5
00:03:48.4669896,Plus.jpg,StimuliEnd,Image,End IMG 5
00:03:48.4670505,Neutral\Konacnih 5\10 - 5820.jpg,StimuliStart,Image,Start IMG 6
00:03:48.5295409,Neutral\Konacnih 5\10 - 172.wav,StimuliStart,Sound,Start AUD 3
00:03:51.4671208,Neutral\Konacnih 5\10 - 172.wav,StimuliEnd,Sound,End AUD 3
00:03:51.4724241,Neutral\Konacnih 5\10 - 5820.jpg,StimuliEnd,Image,End IMG 6
00:03:51.4724573,Plus.jpg,StimuliStart,Image,Start IMG 7
00:04:36.5069861,Neutral\Konacnih 5\13 - 150.wav,StimuliStart,Sound,Start AUD 4
00:04:36.5071870,Plus.jpg,StimuliEnd,Image,End IMG 7
00:04:36.5072104,Neutral\Konacnih 5\13 - 5831.jpg,StimuliStart,Image,Start IMG 8
00:04:39.4644076,Neutral\Konacnih 5\13 - 150.wav,StimuliEnd,Sound,End AUD 4
00:04:39.4649923,Neutral\Konacnih 5\13 - 5831.jpg,StimuliEnd,Image,End IMG 8
00:04:39.4650294,Plus.jpg,StimuliStart,Image,Start IMG 9
00:05:19.5360648,Neutral\Konacnih 5\14 - 151.wav,StimuliStart,Sound,Start AUD 5
00:05:19.5363256,Plus.jpg,StimuliEnd,Image,End IMG 9
00:05:19.5363686,Neutral\Konacnih 5\14 - 5201.jpg,StimuliStart,Image,Start IMG 10
00:05:22.4740825,Neutral\Konacnih 5\14 - 151.wav,StimuliEnd,Sound,End AUD 5
00:05:22.4747822,Neutral\Konacnih 5\14 - 5201.jpg,StimuliEnd,Image,End IMG 10
00:05:22.4748203,Plus.jpg,StimuliStart,Image,Start IMG 11
00:05:47.4646578,Plus.jpg,StimuliEnd,Image,End IMG 11
00:05:47.4647431,Affective\Prijedlog najjaci\1 8 - a0.jpg,StimuliStart,Image,Start IMG 12
00:05:47.5259896,Affective\Prijedlog najjaci\1 8 - i2.wav,StimuliStart,Sound,Start AUD 6
00:05:50.4629345,Affective\Prijedlog najjaci\1 8 - i2.wav,StimuliEnd,Sound,End AUD 6
