0.121,0
0.246,0
0.371,0
0.496,0
0.621,0
0.746,0
0.871,0
0.996,0
1.121,0
1.246,0
1.371,0
1.496,0
1.621,0
1.746,0
1.871,0
1.996,0
2.121,0
2.246,0
2.371,0
2.496,0
2.621,0
2.746,0
2.871,0
2.996,0
3.121,0
3.246,0
3.371,0
3.496,0
3.621,0
3.746,0
3.871,0
3.996,0
4.1209999999999996,0
4.2459999999999996,0
4.3709999999999996,0
4.4959999999999996,0
4.6209999999999996,0
4.7459999999999996,0
4.8709999999999996,0
4.9959999999999996,0
5.1209999999999996,0
5.2459999999999996,0
5.3709999999999996,0
5.4959999999999996,0
5.6209999999999996,0
5.7459999999999996,0
5.8709999999999996,0
5.9959999999999996,0
6.1209999999999996,0
6.2459999999999996,0
6.3709999999999996,0
6.4959999999999996,0
6.6209999999999996,0
6.7459999999999996,0
6.8709999999999996,0
6.9959999999999996,0
7.1209999999999996,0
7.2459999999999996,0
7.3709999999999996,0
7.4959999999999996,0
7.6209999999999996,0
7.7459999999999996,0
7.8709999999999996,0
7.9959999999999996,0
8.121,0
8.246,0
8.371,65.922746781115876
8.496,65.922746781115876
8.621,65.922746781115876
8.746,65.922746781115876
8.871,65.922746781115876
8.996,65.922746781115876
9.121,65.922746781115876
9.246,68.571428571428569
9.371,68.571428571428569
9.496,68.571428571428569
9.621,68.571428571428569
9.746,68.571428571428569
9.871,68.571428571428569
9.9959999999999987,68.571428571428569
10.120999999999999,68.571428571428569
10.245999999999999,60
10.370999999999999,60
10.495999999999999,60
10.620999999999999,60
10.745999999999999,60
10.870999999999999,60
10.995999999999999,60
11.120999999999999,70.136986301369859
11.245999999999999,70.136986301369859
11.370999999999999,70.136986301369859
11.495999999999999,70.136986301369859
11.620999999999999,70.136986301369859
11.745999999999999,70.136986301369859
11.870999999999999,70.136986301369859
11.995999999999999,67.074235807860262
12.120999999999999,67.074235807860262
12.245999999999999,67.074235807860262
12.370999999999999,67.074235807860262
12.495999999999999,67.074235807860262
12.620999999999999,67.074235807860262
12.745999999999999,67.074235807860262
12.870999999999999,67.074235807860262
12.995999999999999,67.074235807860262
13.120999999999999,50.032573289902281
13.245999999999999,50.032573289902281
13.370999999999999,50.032573289902281
13.495999999999999,50.032573289902281
13.620999999999999,50.032573289902281
13.745999999999999,50.032573289902281
13.870999999999999,50.032573289902281
13.995999999999999,50.032573289902281
14.120999999999999,50.032573289902281
14.245999999999999,56.058394160583944
14.370999999999999,56.058394160583944
14.495999999999999,56.058394160583944
14.620999999999999,56.058394160583944
14.745999999999999,56.058394160583944
14.870999999999999,56.058394160583944
14.995999999999999,56.058394160583944
15.120999999999999,56.058394160583944
15.245999999999999,61.686746987951807
15.370999999999999,61.686746987951807
15.495999999999999,61.686746987951807
15.620999999999999,61.686746987951807
15.745999999999999,61.686746987951807
15.870999999999999,61.686746987951807
15.995999999999999,61.686746987951807
16.121,61.686746987951807
16.246,59.766536964980546
16.371,59.766536964980546
16.496,59.766536964980546
16.621,59.766536964980546
16.746,59.766536964980546
16.871,59.766536964980546
16.996,59.766536964980546
17.121,59.766536964980546
17.246,59.766536964980546
17.371,59.766536964980546
17.496,59.766536964980546
17.621,59.766536964980546
17.746,59.766536964980546
17.871,59.766536964980546
17.996,59.766536964980546
18.121,59.766536964980546
18.246,60
18.371,60
18.496,60
18.621,60
18.746,60
18.871,60
18.996,60
19.121,60
19.246,60.235294117647058
19.371,60.235294117647058
19.496,60.235294117647058
19.621,60.235294117647058
19.746,60.235294117647058
19.871,60.235294117647058
19.996,60.235294117647058
20.121,69.818181818181813
20.246,69.818181818181813
20.371,69.818181818181813
20.496,69.818181818181813
20.621,69.818181818181813
20.746,69.818181818181813
20.871,69.818181818181813
20.996,67.074235807860262
21.121,67.074235807860262
21.246,67.074235807860262
21.371,67.074235807860262
21.496,67.074235807860262
21.621,67.074235807860262
21.746,67.074235807860262
21.871,67.074235807860262
21.996,63.7344398340249
22.121,63.7344398340249
22.246,63.7344398340249
22.371,63.7344398340249
22.496,63.7344398340249
22.621,63.7344398340249
22.746,63.7344398340249
22.871,64.26778242677824
22.996,64.26778242677824
23.121,64.26778242677824
23.246,64.26778242677824
23.371,64.26778242677824
23.496,64.26778242677824
23.621,64.26778242677824
23.746,64.26778242677824
23.871,61.44
23.996,61.44
24.121,61.44
24.246,61.44
24.371,61.44
24.496,61.44
24.621,61.44
24.746,66.782608695652172
24.871,66.782608695652172
24.996,66.782608695652172
25.121,66.782608695652172
25.246,66.782608695652172
25.371,66.782608695652172
25.496,66.782608695652172
25.621,69.818181818181813
25.746,69.818181818181813
25.871,69.818181818181813
25.996,69.818181818181813
26.121,69.818181818181813
26.246,69.818181818181813
26.371,69.818181818181813
26.496,67.368421052631575
26.621,67.368421052631575
26.746,67.368421052631575
26.871,67.368421052631575
26.996,67.368421052631575
27.121,67.368421052631575
27.246,67.368421052631575
27.371,68.571428571428569
27.496,68.571428571428569
27.621,68.571428571428569
27.746,68.571428571428569
27.871,68.571428571428569
27.996,68.571428571428569
28.121,68.571428571428569
28.246,68.571428571428569
28.371,60
28.496,60
28.621,60
28.746,60
28.871,60
28.996,60
29.121,60
29.246,60
29.371,61.44
29.496,61.44
29.621,61.44
29.746,61.44
29.871,61.44
29.996,61.44
30.121,61.44
30.246,66.782608695652172
30.371,66.782608695652172
30.496,66.782608695652172
30.621,66.782608695652172
30.746,66.782608695652172
30.871,66.782608695652172
30.996,66.782608695652172
31.121,68.571428571428569
31.246,68.571428571428569
31.371,68.571428571428569
31.496,68.571428571428569
31.621,68.571428571428569
31.746,68.571428571428569
31.871,68.571428571428569
31.996,68.571428571428569
32.120999999999995,60.952380952380949
32.245999999999995,60.952380952380949
32.370999999999995,60.952380952380949
32.495999999999995,60.952380952380949
32.620999999999995,60.952380952380949
32.745999999999995,60.952380952380949
32.870999999999995,60.952380952380949
32.995999999999995,67.368421052631575
33.120999999999995,67.368421052631575
33.245999999999995,67.368421052631575
33.370999999999995,67.368421052631575
33.495999999999995,67.368421052631575
33.620999999999995,67.368421052631575
33.745999999999995,67.368421052631575
33.870999999999995,67.368421052631575
33.995999999999995,60
34.120999999999995,60
34.245999999999995,60
34.370999999999995,60
34.495999999999995,60
34.620999999999995,60
34.745999999999995,60
34.870999999999995,60
